job_id,timestamp,cpu_usage,memory_usage_MB,disk_io_MBps,network_traffic_Mbps,active_instances,response_time_ms,sla_violation,cost_per_hour_$,workload_type
JOB_802,2024-01-01 13:21:00,89.43,8602.14,497.82,773.11,4,144.92,0,1.0,Analytics
JOB_803,2024-01-01 13:22:00,85.18,8418.28,294.95,747.84,7,187.92,0,1.75,Web
JOB_804,2024-01-01 13:23:00,87.32,13299.1,336.56,684.8,5,147.26,0,1.25,IoT
JOB_805,2024-01-01 13:24:00,83.62,15734.19,224.88,741.8,2,172.71,0,0.5,Streaming
JOB_806,2024-01-01 13:25:00,74.34,15249.01,138.92,722.76,4,196.46,0,1.0,AI
JOB_807,2024-01-01 13:26:00,70.74,9615.56,488.75,526.01,3,111.57,0,0.75,AI
JOB_808,2024-01-01 13:27:00,72.79,11505.52,249.34,891.17,2,163.21,0,0.5,AI
JOB_809,2024-01-01 13:28:00,88.76,15016.03,486.82,659.85,4,168.26,0,1.0,Web
JOB_810,2024-01-01 13:29:00,74.65,8863.82,84.86,830.24,3,148.86,0,0.75,Analytics
JOB_811,2024-01-01 13:30:00,82.85,14267.64,309.47,737.02,4,146.9,0,1.0,Analytics
JOB_812,2024-01-01 13:31:00,81.59,12968.01,404.18,990.15,4,173.91,0,1.0,Web
JOB_813,2024-01-01 13:32:00,77.61,8267.99,416.98,918.83,2,161.21,0,0.5,Streaming
JOB_814,2024-01-01 13:33:00,82.83,11034.68,385.42,984.66,3,146.18,0,0.75,Web
JOB_815,2024-01-01 13:34:00,74.05,8222.02,112.34,750.63,2,132.9,0,0.5,Analytics
JOB_816,2024-01-01 13:35:00,88.77,12661.18,169.51,809.01,5,215.21,0,1.25,AI
JOB_817,2024-01-01 13:36:00,75.69,14735.42,433.94,893.3,2,194.0,0,0.5,IoT
JOB_818,2024-01-01 13:37:00,73.02,12946.84,90.17,993.77,3,181.93,0,0.75,AI
JOB_819,2024-01-01 13:38:00,88.6,9883.25,258.36,669.37,6,229.33,0,1.5,AI
JOB_820,2024-01-01 13:39:00,79.1,15396.76,456.59,657.4,3,155.89,0,0.75,AI
JOB_821,2024-01-01 13:40:00,76.83,11330.47,88.56,577.18,3,175.06,0,0.75,IoT
JOB_822,2024-01-01 13:41:00,83.02,15760.09,239.28,760.71,2,142.34,0,0.5,Analytics
JOB_823,2024-01-01 13:42:00,77.0,14299.09,334.22,644.24,2,171.57,0,0.5,AI
JOB_824,2024-01-01 13:43:00,87.75,13964.05,143.5,601.25,6,172.51,0,1.5,IoT
JOB_825,2024-01-01 13:44:00,82.92,10628.27,90.34,580.21,2,204.32,0,0.5,Analytics
JOB_826,2024-01-01 13:45:00,74.92,15710.03,145.73,559.16,4,142.72,0,1.0,Analytics
JOB_827,2024-01-01 13:46:00,71.41,9780.4,489.46,865.19,4,148.21,0,1.0,Streaming
JOB_828,2024-01-01 13:47:00,73.91,12750.12,83.08,681.3,3,133.47,0,0.75,Web
JOB_829,2024-01-01 13:48:00,90.29,10545.58,300.25,525.16,6,181.36,0,1.5,Web
JOB_830,2024-01-01 13:49:00,88.78,14388.57,164.54,955.14,7,218.46,0,1.75,AI
JOB_831,2024-01-01 13:50:00,72.52,13611.92,479.45,975.15,3,204.69,0,0.75,Streaming
JOB_832,2024-01-01 13:51:00,91.22,14023.05,411.07,609.13,7,271.8,1,1.75,Web
JOB_833,2024-01-01 13:52:00,85.65,11731.18,350.07,880.93,4,246.75,0,1.0,Web
JOB_834,2024-01-01 13:53:00,97.92,9099.47,84.96,682.98,4,225.39,0,1.0,Web
JOB_835,2024-01-01 13:54:00,97.23,15918.16,117.92,792.88,6,158.16,0,1.5,Analytics
JOB_836,2024-01-01 13:55:00,78.99,12470.71,432.56,754.62,2,200.89,0,0.5,Analytics
JOB_837,2024-01-01 13:56:00,79.06,15624.27,153.28,938.66,2,197.17,0,0.5,IoT
JOB_838,2024-01-01 13:57:00,90.38,12358.77,238.19,535.46,4,209.23,0,1.0,IoT
JOB_839,2024-01-01 13:58:00,79.88,15399.98,298.6,673.92,2,234.07,0,0.5,Streaming
JOB_840,2024-01-01 13:59:00,65.14,13606.02,485.26,604.42,4,129.64,0,1.0,Web
JOB_841,2024-01-01 14:00:00,81.86,13242.14,63.87,972.68,2,227.93,0,0.5,Streaming
JOB_842,2024-01-01 14:01:00,75.55,9995.08,103.35,749.49,3,161.88,0,0.75,IoT
JOB_843,2024-01-01 14:02:00,91.36,14043.3,272.7,918.45,4,217.93,0,1.0,Analytics
JOB_844,2024-01-01 14:03:00,72.12,11059.93,268.88,688.81,3,151.75,0,0.75,Analytics
JOB_845,2024-01-01 14:04:00,94.38,15421.4,110.21,883.78,7,170.36,0,1.75,IoT
JOB_846,2024-01-01 14:05:00,84.75,13003.26,480.25,742.32,3,222.65,0,0.75,Web
JOB_847,2024-01-01 14:06:00,80.71,8596.99,230.43,705.76,2,223.44,0,0.5,Streaming
JOB_848,2024-01-01 14:07:00,99.7,10950.77,336.9,546.4,5,154.85,0,1.25,AI
JOB_849,2024-01-01 14:08:00,67.32,14970.49,414.48,994.34,4,159.06,0,1.0,Streaming
JOB_850,2024-01-01 14:09:00,84.02,11187.88,220.08,944.18,2,140.83,0,0.5,Web
JOB_851,2024-01-01 14:10:00,65.43,9696.86,129.64,936.26,4,136.36,0,1.0,Analytics
JOB_852,2024-01-01 14:11:00,80.49,14059.73,493.92,637.45,3,194.96,0,0.75,IoT
JOB_853,2024-01-01 14:12:00,92.53,13182.09,151.9,620.22,4,232.37,0,1.0,Web
JOB_854,2024-01-01 14:13:00,96.19,13341.3,291.89,524.27,5,263.88,1,1.25,Web
JOB_855,2024-01-01 14:14:00,98.4,15390.8,350.82,689.3,7,170.49,0,1.75,Web
JOB_856,2024-01-01 14:15:00,99.33,14794.54,195.4,852.9,4,221.85,0,1.0,Web
JOB_857,2024-01-01 14:16:00,86.73,14809.68,204.39,672.12,4,138.19,0,1.0,Web
JOB_858,2024-01-01 14:17:00,76.35,11236.21,225.72,517.6,3,131.07,0,0.75,Streaming
JOB_859,2024-01-01 14:18:00,73.36,11030.54,218.67,791.81,4,170.12,0,1.0,Streaming
JOB_860,2024-01-01 14:19:00,71.89,12747.96,308.03,999.11,2,132.28,0,0.5,Analytics
JOB_861,2024-01-01 14:20:00,99.58,11452.62,365.51,642.99,5,166.47,0,1.25,Web
JOB_862,2024-01-01 14:21:00,79.94,13144.49,181.82,979.15,2,173.9,0,0.5,AI
JOB_863,2024-01-01 14:22:00,85.13,10480.03,360.66,624.32,7,252.04,1,1.75,Analytics
JOB_864,2024-01-01 14:23:00,74.18,10489.82,489.9,512.13,2,123.97,0,0.5,Web
JOB_865,2024-01-01 14:24:00,96.88,10990.76,88.43,671.61,5,244.87,0,1.25,IoT
JOB_866,2024-01-01 14:25:00,90.17,15091.56,223.34,769.67,5,221.17,0,1.25,Analytics
JOB_867,2024-01-01 14:26:00,75.69,8979.48,147.16,847.64,3,141.57,0,0.75,AI
JOB_868,2024-01-01 14:27:00,99.37,8065.51,50.09,546.04,6,287.5,1,1.5,Analytics
JOB_869,2024-01-01 14:28:00,89.07,12125.19,194.83,927.22,4,220.46,0,1.0,IoT
JOB_870,2024-01-01 14:29:00,69.81,11982.3,396.84,502.9,3,158.49,0,0.75,AI
JOB_871,2024-01-01 14:30:00,99.68,9969.59,142.35,624.78,7,229.73,0,1.75,IoT
JOB_872,2024-01-01 14:31:00,88.63,9111.02,288.55,612.57,5,192.87,0,1.25,IoT
JOB_873,2024-01-01 14:32:00,83.27,14982.85,354.05,907.88,2,158.0,0,0.5,AI
JOB_874,2024-01-01 14:33:00,79.54,10805.91,307.21,547.81,2,142.69,0,0.5,Web
JOB_875,2024-01-01 14:34:00,97.42,12723.42,432.4,918.6,4,149.84,0,1.0,Web
JOB_876,2024-01-01 14:35:00,67.25,12504.83,473.11,690.17,2,197.73,0,0.5,Streaming
JOB_877,2024-01-01 14:36:00,72.12,8646.72,265.02,981.68,2,208.82,0,0.5,Web
JOB_878,2024-01-01 14:37:00,90.66,15040.83,397.64,825.4,6,160.7,0,1.5,Analytics
JOB_879,2024-01-01 14:38:00,95.03,12331.83,448.37,828.48,4,242.79,0,1.0,Analytics
JOB_880,2024-01-01 14:39:00,66.73,12314.88,350.5,740.68,3,167.63,0,0.75,Analytics
JOB_881,2024-01-01 14:40:00,81.98,9053.23,404.4,785.76,2,141.96,0,0.5,Streaming
JOB_882,2024-01-01 14:41:00,94.7,13781.17,363.23,873.52,5,252.37,1,1.25,Web
JOB_883,2024-01-01 14:42:00,91.35,11020.28,63.37,825.94,7,193.06,0,1.75,AI
JOB_884,2024-01-01 14:43:00,74.12,9224.04,407.3,519.38,2,133.49,0,0.5,IoT
JOB_885,2024-01-01 14:44:00,91.34,13687.53,440.94,630.31,7,183.8,0,1.75,Streaming
JOB_886,2024-01-01 14:45:00,96.12,13661.24,266.36,913.87,4,179.94,0,1.0,Web
JOB_887,2024-01-01 14:46:00,97.12,15851.69,311.22,566.51,6,221.56,0,1.5,Web
JOB_888,2024-01-01 14:47:00,80.88,12121.35,140.03,962.78,3,193.27,0,0.75,AI
JOB_889,2024-01-01 14:48:00,99.69,13375.11,479.54,572.68,6,283.15,1,1.5,Web
JOB_890,2024-01-01 14:49:00,75.92,12658.32,417.82,888.61,2,169.24,0,0.5,Streaming
JOB_891,2024-01-01 14:50:00,72.23,13326.88,438.43,517.58,3,196.04,0,0.75,Analytics
JOB_892,2024-01-01 14:51:00,99.86,13284.65,90.03,992.64,5,275.29,1,1.25,Analytics
JOB_893,2024-01-01 14:52:00,88.74,14637.92,186.74,598.0,4,213.5,0,1.0,IoT
JOB_894,2024-01-01 14:53:00,93.71,9848.55,274.24,689.12,6,150.57,0,1.5,IoT
JOB_895,2024-01-01 14:54:00,77.72,13455.17,305.28,604.17,2,229.55,0,0.5,Web
JOB_896,2024-01-01 14:55:00,70.37,14434.02,390.83,919.19,2,209.38,0,0.5,Web
JOB_897,2024-01-01 14:56:00,81.26,9861.7,60.1,752.23,3,209.26,0,0.75,AI
JOB_898,2024-01-01 14:57:00,77.31,15926.34,277.63,972.42,4,215.09,0,1.0,IoT
JOB_899,2024-01-01 14:58:00,93.13,13165.04,492.01,886.79,4,236.65,0,1.0,Streaming
JOB_900,2024-01-01 14:59:00,83.93,13149.37,429.89,812.24,4,182.95,0,1.0,Streaming
JOB_901,2024-01-01 15:00:00,65.01,14692.64,135.29,793.74,4,128.7,0,1.0,Streaming
JOB_902,2024-01-01 15:01:00,87.17,13618.03,83.17,892.39,4,141.51,0,1.0,IoT
JOB_903,2024-01-01 15:02:00,72.84,10216.26,103.92,802.78,4,183.13,0,1.0,Streaming
JOB_904,2024-01-01 15:03:00,99.69,12606.21,375.0,534.26,7,274.56,1,1.75,Analytics
JOB_905,2024-01-01 15:04:00,95.43,9558.84,301.57,620.59,6,149.65,0,1.5,IoT
JOB_906,2024-01-01 15:05:00,79.59,11430.71,241.46,765.34,2,218.62,0,0.5,Streaming
JOB_907,2024-01-01 15:06:00,93.87,11318.08,452.72,610.24,5,218.95,0,1.25,Analytics
JOB_908,2024-01-01 15:07:00,67.9,15742.02,233.7,664.77,2,187.65,0,0.5,Analytics
JOB_909,2024-01-01 15:08:00,84.97,11119.32,119.42,810.11,3,207.72,0,0.75,IoT
JOB_910,2024-01-01 15:09:00,69.62,11796.26,397.33,664.68,3,163.64,0,0.75,Streaming
JOB_911,2024-01-01 15:10:00,79.32,9201.43,322.49,874.48,4,178.33,0,1.0,Web
JOB_912,2024-01-01 15:11:00,80.26,13415.36,181.75,568.86,3,215.36,0,0.75,IoT
JOB_913,2024-01-01 15:12:00,98.91,8575.81,436.4,534.15,4,156.42,0,1.0,AI
JOB_914,2024-01-01 15:13:00,94.05,15779.97,237.75,702.41,7,159.24,0,1.75,Web
JOB_915,2024-01-01 15:14:00,99.77,9453.51,61.44,510.85,5,220.39,0,1.25,Analytics
JOB_916,2024-01-01 15:15:00,76.4,15587.22,300.21,661.17,3,166.68,0,0.75,IoT
JOB_917,2024-01-01 15:16:00,94.97,14001.98,447.35,872.24,7,155.58,0,1.75,Analytics
JOB_918,2024-01-01 15:17:00,94.44,9919.96,369.24,709.42,6,238.56,0,1.5,IoT
JOB_919,2024-01-01 15:18:00,81.27,8394.61,476.0,970.77,2,174.61,0,0.5,IoT
JOB_920,2024-01-01 15:19:00,92.04,10576.19,350.95,898.73,7,208.7,0,1.75,Streaming
JOB_921,2024-01-01 15:20:00,92.45,8883.48,326.63,546.4,5,170.91,0,1.25,IoT
JOB_922,2024-01-01 15:21:00,96.96,14265.06,200.48,510.68,6,259.74,1,1.5,AI
JOB_923,2024-01-01 15:22:00,76.95,10476.78,143.17,653.45,2,172.22,0,0.5,AI
JOB_924,2024-01-01 15:23:00,69.96,13508.24,340.29,655.22,4,153.4,0,1.0,Web
JOB_925,2024-01-01 15:24:00,74.05,15294.52,251.14,641.62,2,144.8,0,0.5,Streaming
JOB_926,2024-01-01 15:25:00,89.84,13731.47,424.8,813.56,6,220.49,0,1.5,Analytics
JOB_927,2024-01-01 15:26:00,65.61,10283.7,240.12,981.92,2,117.05,0,0.5,Analytics
JOB_928,2024-01-01 15:27:00,79.55,8392.49,71.88,822.17,4,146.02,0,1.0,Streaming
JOB_929,2024-01-01 15:28:00,84.52,8098.27,473.42,867.72,3,153.91,0,0.75,AI
JOB_930,2024-01-01 15:29:00,97.38,14376.91,297.61,657.79,4,149.69,0,1.0,Web
JOB_931,2024-01-01 15:30:00,95.22,15823.38,387.39,871.17,4,161.49,0,1.0,Web
JOB_932,2024-01-01 15:31:00,93.45,12411.8,214.92,740.27,7,192.86,0,1.75,Streaming
JOB_933,2024-01-01 15:32:00,92.7,14313.76,295.38,977.18,5,180.79,0,1.25,Analytics
JOB_934,2024-01-01 15:33:00,66.27,11106.99,52.8,512.68,4,148.14,0,1.0,Web
JOB_935,2024-01-01 15:34:00,99.87,10503.94,126.42,813.25,7,239.8,0,1.75,AI
JOB_936,2024-01-01 15:35:00,98.64,15600.7,287.35,503.83,6,261.25,1,1.5,Web
JOB_937,2024-01-01 15:36:00,79.43,12979.3,396.39,690.99,4,196.24,0,1.0,AI
JOB_938,2024-01-01 15:37:00,92.04,10401.85,153.16,623.18,5,261.16,1,1.25,AI
JOB_939,2024-01-01 15:38:00,98.58,9263.27,452.05,968.21,5,235.72,0,1.25,Web
JOB_940,2024-01-01 15:39:00,87.06,8816.52,376.68,685.26,5,189.93,0,1.25,Analytics
JOB_941,2024-01-01 15:40:00,80.83,15435.86,63.48,801.89,3,124.0,0,0.75,IoT
JOB_942,2024-01-01 15:41:00,66.43,14468.2,309.77,796.57,2,127.06,0,0.5,Web
JOB_943,2024-01-01 15:42:00,77.86,13094.67,201.16,980.98,2,138.74,0,0.5,AI
JOB_944,2024-01-01 15:43:00,80.64,11282.24,63.66,719.73,3,126.54,0,0.75,Web
JOB_945,2024-01-01 15:44:00,86.2,13442.69,179.71,991.07,4,206.04,0,1.0,Web
JOB_946,2024-01-01 15:45:00,72.01,14239.21,200.83,674.61,2,149.24,0,0.5,AI
JOB_947,2024-01-01 15:46:00,89.77,9737.51,184.05,549.17,5,156.39,0,1.25,IoT
JOB_948,2024-01-01 15:47:00,91.02,12114.4,364.56,797.08,4,183.57,0,1.0,Web
JOB_949,2024-01-01 15:48:00,65.38,14446.0,363.25,500.47,3,141.16,0,0.75,AI
JOB_950,2024-01-01 15:49:00,88.15,10948.07,368.63,536.12,6,175.63,0,1.5,Analytics
JOB_951,2024-01-01 15:50:00,73.64,13768.2,265.75,789.02,4,202.56,0,1.0,Streaming
JOB_952,2024-01-01 15:51:00,93.68,12090.06,346.62,536.47,7,202.65,0,1.75,Web
JOB_953,2024-01-01 15:52:00,69.93,11843.08,404.18,772.66,3,127.11,0,0.75,AI
JOB_954,2024-01-01 15:53:00,73.63,9508.85,312.63,560.22,4,131.32,0,1.0,Analytics
JOB_955,2024-01-01 15:54:00,78.91,11232.64,316.57,579.27,3,161.67,0,0.75,Streaming
JOB_956,2024-01-01 15:55:00,89.67,8024.42,135.05,538.68,4,189.92,0,1.0,Analytics
JOB_957,2024-01-01 15:56:00,69.18,14357.39,230.69,729.9,2,151.66,0,0.5,Web
JOB_958,2024-01-01 15:57:00,77.88,9619.72,474.93,975.92,4,191.47,0,1.0,Web
JOB_959,2024-01-01 15:58:00,99.2,11464.69,126.51,634.59,4,178.03,0,1.0,Streaming
JOB_960,2024-01-01 15:59:00,74.97,13919.26,315.08,641.3,4,127.34,0,1.0,Web
JOB_961,2024-01-01 16:00:00,92.73,11989.56,390.29,667.87,6,257.5,1,1.5,Analytics
JOB_962,2024-01-01 16:01:00,69.28,12764.5,494.06,863.35,2,123.45,0,0.5,Streaming
JOB_963,2024-01-01 16:02:00,94.2,8720.01,67.62,698.66,5,179.78,0,1.25,AI
JOB_964,2024-01-01 16:03:00,92.33,10236.93,297.47,591.02,7,189.7,0,1.75,IoT
JOB_965,2024-01-01 16:04:00,93.79,8447.77,384.15,945.35,7,248.66,0,1.75,Streaming
JOB_966,2024-01-01 16:05:00,68.73,13778.13,475.79,556.8,2,173.9,0,0.5,AI
JOB_967,2024-01-01 16:06:00,71.49,10700.68,319.97,500.26,2,151.62,0,0.5,Web
JOB_968,2024-01-01 16:07:00,89.6,9259.88,234.25,669.9,5,175.71,0,1.25,IoT
JOB_969,2024-01-01 16:08:00,96.73,13770.26,253.79,754.94,5,283.01,1,1.25,Streaming
JOB_970,2024-01-01 16:09:00,74.18,10246.21,76.27,570.37,2,142.74,0,0.5,Web
JOB_971,2024-01-01 16:10:00,86.19,9719.35,95.03,808.4,7,216.3,0,1.75,Analytics
JOB_972,2024-01-01 16:11:00,86.13,10555.1,241.71,671.16,5,147.18,0,1.25,Analytics
JOB_973,2024-01-01 16:12:00,66.22,10604.94,424.58,520.61,3,153.67,0,0.75,Analytics
JOB_974,2024-01-01 16:13:00,91.16,12628.11,365.58,776.33,5,163.35,0,1.25,Web
JOB_975,2024-01-01 16:14:00,87.7,15045.82,116.64,573.46,7,212.0,0,1.75,Streaming
JOB_976,2024-01-01 16:15:00,97.32,10825.52,358.05,596.73,4,171.9,0,1.0,Web
JOB_977,2024-01-01 16:16:00,67.46,15628.67,250.84,969.0,3,146.8,0,0.75,AI
JOB_978,2024-01-01 16:17:00,71.51,10003.54,399.68,835.73,3,179.92,0,0.75,Analytics
JOB_979,2024-01-01 16:18:00,66.7,11758.13,124.98,927.3,4,133.29,0,1.0,AI
JOB_980,2024-01-01 16:19:00,75.46,15165.18,71.81,978.73,4,141.21,0,1.0,IoT
JOB_981,2024-01-01 16:20:00,89.0,9984.85,424.8,559.38,5,250.3,1,1.25,IoT
JOB_982,2024-01-01 16:21:00,70.97,13099.68,397.14,856.62,4,187.16,0,1.0,Streaming
JOB_983,2024-01-01 16:22:00,96.92,10775.63,61.23,508.23,7,183.22,0,1.75,Analytics
JOB_984,2024-01-01 16:23:00,84.88,15110.18,125.01,732.04,4,172.13,0,1.0,Streaming
JOB_985,2024-01-01 16:24:00,86.73,13487.75,50.84,554.6,6,137.02,0,1.5,Streaming
JOB_986,2024-01-01 16:25:00,78.75,13612.14,469.23,573.42,3,215.68,0,0.75,Web
JOB_987,2024-01-01 16:26:00,76.31,10434.49,131.83,699.96,4,169.42,0,1.0,AI
JOB_988,2024-01-01 16:27:00,79.45,15796.3,472.31,628.44,4,131.55,0,1.0,AI
JOB_989,2024-01-01 16:28:00,99.59,9102.62,385.67,668.99,7,243.24,0,1.75,Web
JOB_990,2024-01-01 16:29:00,66.96,11589.64,390.75,873.54,4,166.85,0,1.0,Web
JOB_991,2024-01-01 16:30:00,66.69,15877.43,364.17,655.19,2,121.44,0,0.5,AI
JOB_992,2024-01-01 16:31:00,78.47,15283.84,147.22,981.66,4,193.33,0,1.0,Analytics
JOB_993,2024-01-01 16:32:00,91.66,10429.24,248.77,511.11,5,274.74,1,1.25,Analytics
JOB_994,2024-01-01 16:33:00,97.63,11919.24,315.78,782.41,5,286.33,1,1.25,Streaming
JOB_995,2024-01-01 16:34:00,73.87,11953.29,316.27,573.93,2,216.42,0,0.5,IoT
JOB_996,2024-01-01 16:35:00,72.62,14674.51,425.44,924.67,4,175.78,0,1.0,AI
JOB_997,2024-01-01 16:36:00,95.99,9656.15,72.55,545.2,4,220.75,0,1.0,IoT
JOB_998,2024-01-01 16:37:00,92.66,14605.59,166.07,837.71,4,175.49,0,1.0,Analytics
JOB_999,2024-01-01 16:38:00,80.57,12109.31,258.92,631.71,4,126.7,0,1.0,IoT
JOB_1000,2024-01-01 16:39:00,69.58,13507.19,211.79,554.11,4,185.27,0,1.0,AI
